Date_time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Day sin,Day cos,Year sin,Year cos
2004-03-16 15:00:00,2.8,1280.0,14.6,1136.0,180.0,893.0,1675.0,1240.0,27.0,20.2,0.7094,-0.7071067811856053,-0.7071067811874898,0.9626824647961945,0.2706334642536354
2004-03-16 16:00:00,2.9,1407.0,16.6,1197.0,184.0,905.0,1759.0,1313.0,28.2,18.6,0.7014,-0.8660254037811335,-0.5000000000057248,0.9628762027756995,0.26994336096346216
2004-03-16 17:00:00,2.9,1389.0,15.8,1173.0,190.0,898.0,1739.0,1363.0,28.0,19.1,0.7098,-0.9659258262897576,-0.2588190450999479,0.9630694460516002,0.26925311898261073
2004-03-16 18:00:00,3.4,1447.0,17.8,1235.0,184.0,859.0,1778.0,1296.0,23.9,25.7,0.7519,-1.0,-2.614220622679986e-12,0.9632621945246127,0.26856273866571145
2004-03-16 19:00:00,3.9,1551.0,19.1,1271.0,181.0,800.0,1875.0,1432.0,21.3,34.8,0.873,-0.9659258262911109,0.25881904509489756,0.9634544480957072,0.2678722203674659
2004-03-16 20:00:00,3.2,1474.0,15.8,1173.0,166.0,854.0,1776.0,1432.0,20.4,36.7,0.8704,-0.8660254037837477,0.5000000000011968,0.9636462066661083,0.2671815644426464
2004-03-16 21:00:00,5.1,1800.0,24.9,1426.0,317.0,700.0,2106.0,2034.0,19.0,41.3,0.9007,-0.7071067811893024,0.7071067811837928,0.9638374701373025,0.2664907712460687
2004-03-16 22:00:00,2.6,1379.0,13.5,1101.0,184.0,818.0,1710.0,1602.0,17.9,45.9,0.9342,-0.5000000000079446,0.8660254037798518,0.9640282384110077,0.26579984113270116
2004-03-16 23:00:00,1.7,1201.0,9.1,943.0,130.0,935.0,1560.0,1362.0,16.7,48.9,0.9226,-0.2588190451024239,0.9659258262890942,0.9642185113892193,0.2651087744575004
2004-03-17 00:00:00,1.7,1205.0,8.6,925.0,132.0,922.0,1547.0,1314.0,15.5,52.9,0.9271,-5.177564774274504e-12,1.0,0.9644082889741795,0.26441757157552054
2004-03-17 01:00:00,1.2,1072.0,5.4,784.0,95.0,1066.0,1442.0,1114.0,15.5,51.9,0.9059,0.2588190450924216,0.9659258262917744,0.9645975710683847,0.2637262328418857
2004-03-17 02:00:00,0.9,998.0,4.1,714.0,70.0,1169.0,1383.0,992.0,14.1,55.6,0.891,0.49999999999897693,0.8660254037850292,0.9647863575745863,0.26303475861178977
2004-03-17 03:00:00,0.7,933.0,2.6,625.0,0.0,1292.0,1332.0,884.0,13.1,57.9,0.8666,0.7071067811819802,0.7071067811911149,0.9649746483957901,0.2623431492404963
2004-03-17 04:00:00,0.0,883.0,1.9,577.0,54.0,1396.0,1303.0,808.0,12.7,57.9,0.8447,0.866025403785846,0.4999999999975623,0.965162443435264,0.2616514050833108
2004-03-17 05:00:00,0.5,869.0,1.6,554.0,28.0,1460.0,1268.0,667.0,11.8,58.0,0.8026,0.9659258262884308,0.2588190451048999,0.9653497425965084,0.2609595264956903
2004-03-17 06:00:00,0.5,891.0,1.9,576.0,46.0,1417.0,1289.0,733.0,11.9,57.4,0.7978,1.0,7.740908925869024e-12,0.9655365457833008,0.2602675138330788
2004-03-17 07:00:00,1.6,1173.0,7.5,878.0,160.0,1038.0,1556.0,1052.0,9.9,65.2,0.7956,0.9659258262886715,-0.25881904510400167,0.965722852899666,0.2595753674510162
2004-03-17 08:00:00,4.1,1587.0,21.4,1334.0,320.0,702.0,1999.0,1534.0,11.1,60.2,0.7958,0.866025403786311,-0.499999999996757,0.9659086638498836,0.2588830877051116
2004-03-17 09:00:00,6.6,1852.0,36.4,1696.0,377.0,553.0,2535.0,1931.0,14.1,50.0,0.802,0.7071067811929275,-0.7071067811801677,0.9660939785384883,0.25819067495104225
2004-03-17 10:00:00,4.3,1522.0,21.3,1331.0,280.0,703.0,2026.0,1734.0,17.7,40.1,0.8048,0.4999999999997822,-0.8660254037845644,0.9662787968702697,0.2574981295445539
2004-03-17 11:00:00,2.9,1438.0,15.4,1161.0,221.0,819.0,1782.0,1595.0,21.1,33.4,0.8265,0.2588190451073759,-0.9659258262877674,0.9664631187502798,0.256805451841433
2004-03-17 12:00:00,2.5,1393.0,12.5,1067.0,210.0,905.0,1654.0,1490.0,24.3,28.3,0.8471,1.0304253077463542e-11,-1.0,0.9666469440838035,0.25611264219761626
2004-03-17 13:00:00,2.8,1452.0,15.1,1152.0,204.0,861.0,1747.0,1508.0,25.6,25.6,0.8254,-0.25881904510152565,-0.9659258262893349,0.9668302727764028,0.2554197009690259
2004-03-17 14:00:00,2.6,1389.0,13.7,1108.0,161.0,887.0,1712.0,1334.0,25.9,25.9,0.8503,-0.4999999999945371,-0.8660254037875926,0.9670131047338878,0.2547266285116791
2004-03-17 15:00:00,2.0,1207.0,10.4,994.0,135.0,1013.0,1520.0,1045.0,26.8,18.7,0.65,-0.7071067811886448,-0.7071067811844503,0.9671954398623236,0.2540334251816605
2004-03-17 16:00:00,2.9,1365.0,15.2,1154.0,186.0,940.0,1679.0,1221.0,29.3,15.8,0.6309,-0.8660254037832826,-0.5000000000020022,0.9673772780680308,0.2533400913351221
2004-03-17 17:00:00,2.5,1247.0,12.3,1060.0,147.0,1032.0,1525.0,1069.0,28.5,14.9,0.5708,-0.9659258262871039,-0.2588190451098519,0.9675586192575847,0.2526466273282827
2004-03-17 18:00:00,5.0,1557.0,27.0,1478.0,299.0,793.0,1981.0,1569.0,25.9,16.0,0.5237,-1.0,1.6843179993087907e-12,0.967739463337824,0.2519530335174008
2004-03-17 19:00:00,7.6,1973.0,38.4,1737.0,411.0,617.0,2414.0,2306.0,23.1,26.5,0.7403,-0.9659258262899983,0.2588190450990497,0.9679198102158205,0.25125931025888376
2004-03-17 20:00:00,6.7,1975.0,35.1,1667.0,347.0,597.0,2416.0,2359.0,20.5,38.2,0.9133,-0.8660254037888744,0.49999999999231715,0.9680996597989235,0.2505654579091232
2004-03-17 21:00:00,5.7,1795.0,27.2,1485.0,336.0,653.0,2174.0,2050.0,19.1,42.6,0.9294,-0.7071067811862628,0.7071067811868321,0.9682790119947303,0.24987147682460448
2004-03-17 22:00:00,2.8,1444.0,15.0,1150.0,202.0,770.0,1727.0,1727.0,17.2,44.1,0.8558,-0.5000000000042221,0.866025403782001,0.968457866711094,0.24917736736187904
2004-03-17 23:00:00,2.6,1488.0,15.7,1171.0,178.0,731.0,1778.0,1705.0,16.0,50.9,0.9206,-0.2588190451123279,0.9659258262864405,0.9686362238561231,0.24848312987756432
2004-03-18 00:00:00,2.3,1371.0,13.0,1083.0,154.0,796.0,1669.0,1551.0,14.8,53.9,0.9024,-8.79026152285728e-13,1.0,0.9688140833381819,0.24778876472834357
2004-03-18 01:00:00,1.4,1161.0,8.1,904.0,92.0,947.0,1502.0,1240.0,14.3,55.4,0.8975,0.25881904509657366,0.9659258262906618,0.9689914450658972,0.24709427227093805
2004-03-18 02:00:00,1.0,1064.0,5.5,787.0,61.0,1057.0,1407.0,1115.0,14.8,52.1,0.8686,0.4999999999900972,0.866025403790156,0.9691683089481304,0.24639965286221707
2004-03-18 03:00:00,0.7,970.0,3.6,687.0,0.0,1196.0,1351.0,969.0,13.9,53.9,0.8501,0.7071067811850197,0.7071067811880754,0.9693446748940204,0.2457049068590325
2004-03-18 04:00:00,0.0,954.0,2.9,645.0,60.0,1260.0,1334.0,925.0,11.6,61.9,0.8442,0.8660254037807193,0.500000000006442,0.9695205428129542,0.2450100346183289
2004-03-18 05:00:00,0.6,931.0,2.5,623.0,37.0,1293.0,1307.0,828.0,12.0,58.9,0.8233,0.9659258262895434,0.2588190451007478,0.9696959126145748,0.24431503649711556
2004-03-18 06:00:00,0.7,938.0,3.0,650.0,68.0,1251.0,1333.0,893.0,10.9,62.1,0.8113,1.0,3.4423703038802467e-12,0.9698707842087814,0.24361991285246648
2004-03-18 07:00:00,1.5,1166.0,7.7,885.0,139.0,1005.0,1551.0,1075.0,10.6,63.3,0.8067,0.9659258262913253,-0.2588190450940977,0.970045157505729,0.24292466404152022
2004-03-18 08:00:00,4.7,1643.0,23.3,1384.0,339.0,667.0,2094.0,1610.0,11.5,60.0,0.8117,0.8660254037841617,-0.5000000000004796,0.9702190324158354,0.242229290421452
2004-03-18 09:00:00,6.6,1934.0,35.8,1682.0,421.0,541.0,2468.0,2051.0,14.3,50.6,0.8186,0.7071067811898879,-0.707106781183207,0.970392408849754,0.24153379234958391
2004-03-18 10:00:00,4.5,1617.0,21.3,1333.0,349.0,686.0,2010.0,1819.0,17.8,40.5,0.821,0.500000000008662,-0.8660254037794377,0.9705652867184148,0.24083817018321926
2004-03-18 11:00:00,2.8,1473.0,14.3,1127.0,224.0,831.0,1752.0,1568.0,20.8,34.4,0.8365,0.2588190451032238,-0.9659258262888799,0.9707376659329972,0.2401424242797527
2004-03-18 12:00:00,2.2,1379.0,12.5,1068.0,171.0,899.0,1663.0,1374.0,23.8,28.2,0.8219,6.005714455474766e-12,-1.0,0.9709095464049367,0.2394465549966424
2004-03-18 13:00:00,2.2,1385.0,12.2,1056.0,149.0,891.0,1648.0,1268.0,24.2,28.7,0.8515,-0.2588190450916217,-0.9659258262919886,0.971080928045925,0.23875056269141004
2004-03-18 14:00:00,2.3,1379.0,13.1,1087.0,137.0,901.0,1660.0,1144.0,25.2,24.9,0.7829,-0.49999999999825967,-0.8660254037854435,0.9712518107679103,0.23805444772164036
2004-03-18 15:00:00,2.2,1322.0,14.4,1129.0,149.0,934.0,1639.0,1109.0,27.0,17.8,0.6275,-0.7071067811813946,-0.7071067811917005,0.9714221944831037,0.23735821044495362
2004-03-18 16:00:00,2.8,1496.0,16.8,1205.0,172.0,822.0,1767.0,1347.0,27.1,23.1,0.818,-0.866025403785432,-0.4999999999982795,0.9715920791039525,0.23666185121911565
2004-03-18 17:00:00,2.7,1409.0,14.5,1131.0,166.0,873.0,1689.0,1206.0,25.8,23.9,0.7832,-0.9659258262882164,-0.2588190451056998,0.9717614645431806,0.23596537040187224
2004-03-18 18:00:00,3.7,1513.0,21.5,1338.0,214.0,764.0,1957.0,1397.0,23.0,26.8,0.7446,-1.0,-8.569058607069284e-12,0.9719303507137617,0.23526876835105912
2004-03-18 19:00:00,5.1,1667.0,26.4,1464.0,280.0,683.0,2118.0,1588.0,20.7,31.1,0.7523,-0.9659258262888858,0.25881904510320175,0.9720987375289258,0.2345720454245744
2004-03-18 20:00:00,5.1,1667.0,26.0,1453.0,276.0,684.0,2051.0,1569.0,18.6,36.2,0.7676,-0.8660254037867251,0.4999999999960398,0.9722666249021599,0.23387520198037828
2004-03-18 21:00:00,3.2,1430.0,14.1,1121.0,178.0,814.0,1732.0,1322.0,16.0,48.4,0.8768,-0.707106781193513,0.7071067811795819,0.9724340127472072,0.23317823837649285
2004-03-18 22:00:00,2.1,1333.0,10.3,989.0,129.0,885.0,1621.0,1194.0,14.5,57.8,0.9456,-0.5000000000004995,0.8660254037841503,0.9726009009780743,0.2324811549709743
2004-03-18 23:00:00,1.7,1262.0,8.3,911.0,95.0,948.0,1545.0,1062.0,13.1,64.2,0.9606,-0.2588190451081758,0.965925826287553,0.9727672895090046,0.2317839521220233
2004-03-19 00:00:00,2.0,1287.0,8.9,936.0,126.0,918.0,1606.0,1040.0,12.0,69.7,0.9735,-1.1132402758663803e-11,1.0,0.9729331782545183,0.23108663018781897
2004-03-19 01:00:00,1.6,1134.0,6.6,840.0,103.0,1021.0,1501.0,917.0,11.9,71.1,0.9915,0.25881904510072573,0.9659258262895493,0.9730985671293854,0.23038918952662926
2004-03-19 02:00:00,0.9,999.0,3.6,688.0,48.0,1229.0,1380.0,594.0,12.5,69.3,1.0029,0.49999999999381983,0.8660254037880067,0.973263456048633,0.2296916304967831
2004-03-19 03:00:00,0.7,961.0,2.5,622.0,0.0,1382.0,1301.0,430.0,12.5,67.5,0.9768,0.7071067811880591,0.7071067811850358,0.9734278449275449,0.22899395345667023
2004-03-19 04:00:00,0.0,934.0,1.8,569.0,20.0,1440.0,1280.0,397.0,12.3,67.7,0.9665,0.8660254037828686,0.5000000000027193,0.973591733681662,0.22829615876474108
2004-03-19 05:00:00,0.5,913.0,1.3,525.0,18.0,1620.0,1260.0,370.0,12.5,66.8,0.962,0.9659258262868896,0.25881904511065185,0.9737551222267883,0.22759824677947876
2004-03-19 06:00:00,0.7,969.0,2.3,607.0,56.0,1373.0,1324.0,438.0,12.3,66.3,0.9487,1.0,-8.561683181085298e-13,0.9739180104789659,0.22690021785950976
2004-03-19 07:00:00,1.5,1182.0,6.7,845.0,115.0,1054.0,1539.0,704.0,12.4,64.9,0.9332,0.9659258262902127,-0.2588190450982497,0.9740803983545128,0.22620207236343753
2004-03-19 08:00:00,4.8,1740.0,22.8,1372.0,320.0,671.0,2144.0,1476.0,13.0,61.6,0.9209,0.8660254037892884,-0.49999999999159994,0.9742422857699978,0.22550381064995317
2004-03-19 09:00:00,6.2,1819.0,31.3,1582.0,357.0,575.0,2456.0,1716.0,13.6,58.8,0.912,0.7071067811868484,-0.7071067811862466,0.9744036726422471,0.22480543307780745
2004-03-19 10:00:00,4.0,1427.0,19.2,1275.0,253.0,701.0,1980.0,1398.0,13.9,57.1,0.9032,0.5000000000049393,-0.866025403781587,0.9745645588883437,0.2241069400058107
2004-03-19 11:00:00,3.3,1390.0,16.4,1191.0,218.0,759.0,1879.0,1268.0,14.5,54.4,0.8917,0.2588190451131278,-0.9659258262862261,0.9747249444256281,0.2234083317928325
2004-03-19 12:00:00,2.8,1283.0,14.0,1117.0,192.0,813.0,1751.0,1188.0,15.5,50.1,0.8744,1.707175833485989e-12,-1.0,0.9748848291717039,0.222709608797774
2004-03-19 13:00:00,3.0,1304.0,15.3,1157.0,176.0,793.0,1801.0,1171.0,16.1,47.6,0.8655,-0.2588190450957737,-0.9659258262908762,0.9750442130444138,0.22201077137967837
2004-03-19 14:00:00,3.3,1364.0,16.7,1202.0,198.0,771.0,1875.0,1250.0,16.3,47.1,0.864,-0.5000000000019823,-0.8660254037832942,0.975203095961876,0.22131181989756443
2004-03-19 15:00:00,3.5,1410.0,19.0,1268.0,212.0,724.0,1957.0,1344.0,16.4,47.5,0.8791,-0.707106781184434,-0.7071067811886609,0.9753614778424603,0.22061275471053743
2004-03-19 16:00:00,4.0,1476.0,19.4,1280.0,249.0,708.0,1955.0,1378.0,16.1,50.2,0.9094,-0.8660254037803053,-0.5000000000071592,0.9755193586047938,0.21991357617776086
2004-03-19 17:00:00,4.6,1522.0,20.9,1320.0,270.0,690.0,2005.0,1435.0,16.0,50.7,0.9142,-0.965925826289329,-0.25881904510154774,0.9756767381677608,0.2192142846584566
2004-03-19 18:00:00,4.1,1442.0,20.2,1301.0,231.0,704.0,1952.0,1372.0,15.8,50.3,0.8989,-1.0,-4.2705199850805075e-12,0.9758336164505034,0.21851488051190449
2004-03-19 19:00:00,4.5,1469.0,21.7,1344.0,251.0,677.0,1997.0,1471.0,15.5,50.6,0.884,-0.9659258262915396,0.25881904509329773,0.9759899933724273,0.21781536409741453
2004-03-19 20:00:00,3.9,1467.0,19.8,1292.0,210.0,698.0,1942.0,1439.0,15.4,51.4,0.8956,-0.8660254037845758,0.49999999999976247,0.9761458688531774,0.21711573577443763
2004-03-19 21:00:00,4.0,1421.0,16.7,1202.0,249.0,748.0,1854.0,1429.0,15.2,53.1,0.9117,-0.7071067811904735,0.7071067811826215,0.9763012428126745,0.21641599590239893
2004-03-19 22:00:00,2.2,1175.0,9.1,945.0,143.0,904.0,1604.0,1081.0,14.7,57.6,0.9573,-0.5000000000093792,0.8660254037790236,0.9764561151710912,0.21571614484080867
2004-03-19 23:00:00,2.1,1215.0,8.3,912.0,127.0,948.0,1547.0,993.0,14.2,58.3,0.938,-0.25881904510402376,0.9659258262886655,0.9766104858488575,0.2150161829492342
2004-03-20 00:00:00,1.7,1127.0,5.8,802.0,104.0,1064.0,1447.0,837.0,13.8,57.9,0.9085,-6.833864136675027e-12,1.0,0.9767643547666613,0.21431611058729977
2004-03-20 01:00:00,1.6,1090.0,5.2,773.0,86.0,1105.0,1429.0,761.0,13.9,55.9,0.8842,0.2588190451048778,0.9659258262884367,0.9769177218454485,0.2136159281146865
2004-03-20 02:00:00,1.3,1017.0,4.1,718.0,74.0,1182.0,1382.0,650.0,13.9,55.6,0.8765,0.4999999999975425,0.8660254037858575,0.9770705870064285,0.21291563589110418
2004-03-20 03:00:00,1.3,997.0,3.4,677.0,0.0,1252.0,1359.0,591.0,13.8,55.1,0.8666,0.7071067811808089,0.707106781192286,0.9772229501710507,0.21221523427640238
2004-03-20 04:00:00,0.0,945.0,2.9,646.0,44.0,1308.0,1332.0,505.0,13.8,54.6,0.8574,0.8660254037850179,0.49999999999899675,0.9773748112610402,0.21151472363040355
2004-03-20 05:00:00,0.8,956.0,3.1,661.0,42.0,1260.0,1351.0,518.0,13.6,55.1,0.856,0.9659258262880022,0.2588190451064997,0.9775261701983746,0.21081410431301387
2004-03-20 06:00:00,0.8,966.0,2.5,622.0,63.0,1317.0,1342.0,571.0,13.6,59.0,0.9129,1.0,9.397208288269545e-12,0.9776770269052891,0.21011337668419547
2004-03-20 07:00:00,1.1,1064.0,4.3,728.0,115.0,1161.0,1461.0,842.0,13.5,58.4,0.896,0.9659258262891002,-0.2588190451024018,0.9778273813042769,0.209412541103966
2004-03-20 08:00:00,2.1,1300.0,8.9,935.0,170.0,902.0,1623.0,1145.0,13.8,58.0,0.9083,0.8660254037871392,-0.4999999999953225,0.9779772333180895,0.20871159793239866
2004-03-20 09:00:00,2.4,1348.0,10.5,998.0,147.0,834.0,1689.0,1218.0,14.6,53.1,0.8765,0.7071067811940986,-0.7071067811789964,0.9781265828697421,0.20801054752959408
2004-03-20 10:00:00,2.6,1425.0,12.5,1068.0,166.0,776.0,1764.0,1341.0,15.0,52.3,0.8881,0.5000000000012166,-0.8660254037837363,0.9782754298824907,0.20730939025579143
2004-03-20 11:00:00,2.8,1474.0,12.3,1061.0,195.0,768.0,1768.0,1406.0,15.4,52.1,0.9046,0.25881904510897574,-0.9659258262873387,0.9784237742798669,0.20660812647120133
2004-03-20 12:00:00,2.6,1490.0,11.7,1039.0,182.0,782.0,1757.0,1422.0,16.3,50.0,0.9158,-2.5913627885027876e-12,-1.0,0.978571615985655,0.20590675653611698
2004-03-20 13:00:00,2.6,1495.0,11.7,1040.0,168.0,809.0,1735.0,1373.0,17.1,47.9,0.9281,-0.2588190450999258,-0.9659258262897636,0.9787189549238972,0.20520528081088607
2004-03-20 14:00:00,2.1,1376.0,9.3,953.0,125.0,900.0,1636.0,1153.0,19.0,42.9,0.937,-0.4999999999931027,-0.8660254037884209,0.978865791018894,0.20450369965591067
2004-03-20 15:00:00,1.7,1305.0,7.6,884.0,95.0,980.0,1573.0,927.0,19.5,42.3,0.9476,-0.7071067811874736,-0.7071067811856214,0.9790121241952047,0.203802013431647
2004-03-20 16:00:00,1.6,1283.0,6.7,844.0,79.0,1036.0,1539.0,766.0,19.5,42.3,0.9493,-0.8660254037824545,-0.5000000000034366,0.9791579543776522,0.20310022249857745
2004-03-20 17:00:00,2.1,1392.0,9.7,967.0,119.0,930.0,1649.0,941.0,19.1,43.8,0.9556,-0.9659258262866752,-0.2588190451114517,0.9793032814913009,0.2023983272173217
2004-03-20 18:00:00,2.3,1452.0,12.4,1063.0,142.0,856.0,1774.0,1146.0,18.5,46.3,0.9744,-1.0,2.8018636908268925e-14,0.9794481054614907,0.20169632794846953
2004-03-20 19:00:00,3.5,1633.0,16.6,1199.0,215.0,734.0,1919.0,1417.0,17.4,51.6,1.0159,-0.965925826290427,0.2588190450974498,0.9795924262138146,0.200994225052692
2004-03-20 20:00:00,3.9,1625.0,16.4,1191.0,229.0,733.0,1885.0,1442.0,17.1,51.3,0.9914,-0.8660254037897025,0.4999999999908827,0.9797362436741238,0.20029201889071335
2004-03-20 21:00:00,3.3,1535.0,13.7,1108.0,206.0,785.0,1820.0,1323.0,16.4,53.8,0.9964,-0.707106781187434,0.7071067811856611,0.9798795577685283,0.19958970982331098
2004-03-20 22:00:00,2.3,1323.0,9.9,973.0,147.0,864.0,1712.0,1125.0,16.2,55.4,1.0132,-0.5000000000056565,0.8660254037811729,0.9800223684233964,0.1988872982113151
2004-03-20 23:00:00,2.1,1309.0,8.9,937.0,122.0,905.0,1672.0,1036.0,15.9,57.7,1.0356,-0.25881904509987164,0.9659258262897781,0.9801646755653612,0.1981847844155807
2004-03-21 00:00:00,2.8,1456.0,10.6,999.0,175.0,835.0,1714.0,1202.0,15.7,58.6,1.0396,-2.5353255146862498e-12,1.0,0.9803064791212971,0.19748216879709896
2004-03-21 01:00:00,2.1,1300.0,7.4,872.0,133.0,941.0,1577.0,1054.0,15.1,60.9,1.0398,0.25881904509497383,0.9659258262910905,0.9804477790183543,0.1967794517168297
2004-03-21 02:00:00,1.6,1203.0,6.2,823.0,89.0,1004.0,1526.0,903.0,15.6,56.6,0.9951,0.5000000000012652,0.8660254037837082,0.9805885751839365,0.19607663353581276
2004-03-21 03:00:00,1.6,1195.0,6.5,836.0,0.0,987.0,1554.0,885.0,15.2,57.9,0.9941,0.7071067811838485,0.7071067811892465,0.9807288675457054,0.19537371461513997
2004-03-21 04:00:00,0.0,1117.0,5.8,802.0,85.0,1029.0,1539.0,818.0,15.4,57.8,1.0021,0.8660254037798912,0.5000000000078764,0.9808686560315824,0.1946706953159548
2004-03-21 05:00:00,1.1,1062.0,4.0,711.0,55.0,1136.0,1461.0,700.0,14.9,60.6,1.0196,0.9659258262891147,0.25881904510234766,0.9810079405697472,0.19396757599945244
2004-03-21 06:00:00,0.7,947.0,2.1,594.0,24.0,1300.0,1390.0,580.0,14.5,63.0,1.0316,1.0,5.098669666280768e-12,0.9811467210886387,0.19326435702687933
2004-03-21 07:00:00,0.8,1065.0,3.6,687.0,72.0,1143.0,1492.0,815.0,14.2,66.2,1.063,0.9659258262917539,-0.2588190450924978,0.9812849975169601,0.1925610387595053
2004-03-21 08:00:00,1.2,1155.0,4.4,734.0,122.0,1062.0,1528.0,1035.0,14.5,65.3,1.0704,0.8660254037849899,-0.4999999999990452,0.9814227697836572,0.1918576215587349
2004-03-21 09:00:00,1.4,1220.0,5.4,782.0,111.0,996.0,1560.0,1067.0,15.3,62.1,1.073,0.7071067811910591,-0.707106781182036,0.9815600378179512,0.19115410578593972
2004-03-21 10:00:00,1.7,1301.0,7.1,862.0,123.0,914.0,1633.0,1114.0,16.3,59.0,1.0868,0.49999999999749395,-0.8660254037858856,0.981696801549317,0.19045049180256998
2004-03-21 11:00:00,1.8,1279.0,7.3,870.0,106.0,911.0,1646.0,1000.0,18.9,49.6,1.07,0.2588190451048237,-0.9659258262884513,0.9818330609074887,0.18974677997012632
2004-03-21 12:00:00,1.8,1267.0,7.6,883.0,103.0,953.0,1617.0,906.0,19.4,46.1,1.0249,7.662013817875288e-12,-1.0,0.9819688158224592,0.18904297065015968
2004-03-21 13:00:00,1.9,1239.0,6.8,848.0,102.0,981.0,1568.0,822.0,20.8,41.6,1.0091,-0.2588190451040778,-0.9659258262886511,0.9821040662244809,0.18833906420427107
2004-03-21 14:00:00,1.3,1128.0,4.6,742.0,48.0,1144.0,1507.0,610.0,21.4,40.3,1.0126,-0.4999999999968253,-0.8660254037862716,0.9822388120440704,0.18763506099408347
2004-03-21 15:00:00,1.6,1243.0,8.4,916.0,63.0,962.0,1669.0,657.0,21.2,39.3,0.9791,-0.7071067811802234,-0.7071067811928716,0.9823730532119878,0.18693096138135334
2004-03-21 16:00:00,1.9,1208.0,6.9,853.0,98.0,1060.0,1506.0,647.0,20.3,38.0,0.8942,-0.8660254037846038,-0.4999999999997139,0.9825067896592685,0.18622676572780292
2004-03-21 17:00:00,2.3,1306.0,9.0,938.0,132.0,961.0,1607.0,762.0,19.4,41.3,0.9206,-0.9659258262877878,-0.2588190451072997,0.9826400213172017,0.18552247439523173
2004-03-21 18:00:00,3.8,1546.0,15.1,1151.0,173.0,769.0,1874.0,1122.0,18.5,43.8,0.9252,-1.0,-1.0225357969469806e-11,0.9827727481173361,0.18481808774548839
2004-03-21 19:00:00,3.5,1501.0,12.6,1071.0,185.0,823.0,1744.0,1130.0,17.8,48.1,0.9689,-0.9659258262893146,0.25881904510160186,0.9829049699914797,0.18411360614047056
2004-03-21 20:00:00,4.3,1605.0,15.1,1153.0,266.0,769.0,1840.0,1637.0,17.9,46.9,0.952,-0.8660254037875532,0.49999999999460537,0.9830366868717,0.18340902994212463
2004-03-21 21:00:00,2.8,1316.0,9.9,974.0,188.0,883.0,1673.0,1272.0,17.4,49.1,0.9688,-0.7071067811946843,0.7071067811784109,0.9831678986903291,0.1827043595124177
2004-03-21 22:00:00,1.9,1195.0,8.0,898.0,122.0,933.0,1594.0,1098.0,17.0,51.7,0.9914,-0.5000000000019338,0.8660254037833222,0.983298605379943,0.18199959521344908
2004-03-21 23:00:00,1.9,1211.0,7.9,896.0,112.0,920.0,1624.0,1066.0,16.4,55.1,1.0198,-0.2588190451097757,0.9659258262871243,0.9834288068733926,0.18129473740728244
2004-03-22 00:00:00,1.7,1161.0,6.1,815.0,93.0,995.0,1582.0,909.0,16.1,60.0,1.0919,1.7632131073025268e-12,1.0,0.9835585031037837,0.18058978645605753
2004-03-22 01:00:00,1.5,1095.0,5.1,767.0,74.0,1050.0,1547.0,818.0,15.8,60.5,1.0805,0.25881904509912584,0.9659258262899779,0.9836876940044811,0.1798847427219619
2004-03-22 02:00:00,0.6,897.0,1.7,563.0,23.0,1417.0,1355.0,472.0,16.3,57.0,1.0491,0.4999999999923855,0.8660254037888349,0.9838163795091096,0.17917960656723073
2004-03-22 03:00:00,0.4,842.0,0.7,468.0,0.0,1813.0,1274.0,394.0,16.9,53.9,1.0309,0.7071067811868881,0.7071067811862071,0.9839445595515536,0.17847437835414676
2004-03-22 04:00:00,0.0,854.0,0.8,481.0,17.0,1756.0,1304.0,396.0,16.1,55.9,1.0153,0.8660254037820405,0.5000000000041538,0.9840722340659622,0.17776905844501203
2004-03-22 05:00:00,0.3,845.0,0.7,472.0,15.0,1786.0,1278.0,378.0,16.5,53.9,1.0049,0.9659258262864608,0.2588190451122517,0.984199402986729,0.17706364720225956
2004-03-22 06:00:00,0.6,942.0,2.0,586.0,41.0,1480.0,1373.0,432.0,16.4,54.0,0.9979,1.0,8.00131044291992e-13,0.9843260662485226,0.17635814498828548
2004-03-22 07:00:00,1.2,1090.0,5.1,768.0,86.0,1072.0,1538.0,699.0,15.7,57.6,1.0195,0.9659258262906414,-0.2588190450966499,0.9844522237862664,0.1756525521655605
2004-03-22 08:00:00,3.6,1514.0,17.7,1230.0,226.0,732.0,1996.0,1252.0,15.8,53.7,0.9571,0.8660254037901166,-0.49999999999016553,0.9845778755351434,0.174946869096602
2004-03-22 09:00:00,3.7,1379.0,18.4,1252.0,214.0,711.0,1962.0,1237.0,17.4,42.1,0.8281,0.7071067811880195,-0.7071067811850755,0.9847030214305968,0.17424109614397368
2004-03-22 10:00:00,1.8,1074.0,6.9,854.0,115.0,1032.0,1484.0,772.0,17.9,38.4,0.7793,0.5000000000063736,-0.8660254037807589,0.9848276614083296,0.1735352336702854
